ngram,phones,words,file,start_s,end_s
diphone,p ʁ,protéger,2-1.wav,3.670,3.890
diphone,ʁ ɔ,protéger,2-1.wav,3.820,3.960
diphone,ɔ t,protéger,2-1.wav,3.890,4.050
diphone,t e,protéger,2-1.wav,3.960,4.170
diphone,e ʒ,protéger,2-1.wav,4.050,4.260
diphone,ʒ e,protéger,2-1.wav,4.170,4.590
diphone,e i,protéger il,2-1.wav,4.260,4.710
diphone,i l,il,2-1.wav,4.630,4.770
diphone,l s,il s'est,2-1.wav,4.710,4.900
diphone,s ɛ,s'est,2-1.wav,4.770,4.990
diphone,ɛ k,s'est couché,2-1.wav,4.900,5.100
diphone,k u,couché,2-1.wav,4.990,5.180
diphone,u ʃ,couché,2-1.wav,5.100,5.370
diphone,ʃ e,couché,2-1.wav,5.180,5.520
diphone,e p,couché près,2-1.wav,5.370,5.660
diphone,p ʁ,près,2-1.wav,5.520,5.750
diphone,ʁ ɛ,près,2-1.wav,5.660,5.850
diphone,ɛ d,près de,2-1.wav,5.750,5.940
diphone,d ə,de,2-1.wav,5.850,5.960
diphone,ə m,de ma,2-1.wav,5.940,6.060
diphone,m a,ma,2-1.wav,5.960,6.150
diphone,a p,ma porte,2-1.wav,6.060,6.280
diphone,p ɔ,porte,2-1.wav,6.150,6.390
diphone,ɔ ʁ,porte,2-1.wav,6.280,6.570
diphone,ʁ t,porte,2-1.wav,6.390,6.800
diphone,t s,porte sa,2-1.wav,6.570,7.570
diphone,s a,sa,2-1.wav,7.400,7.680
diphone,a v,sa voisine,2-1.wav,7.570,7.800
diphone,v w,voisine,2-1.wav,7.680,7.840
diphone,w a,voisine,2-1.wav,7.800,7.950
diphone,a z,voisine,2-1.wav,7.840,8.050
diphone,z i,voisine,2-1.wav,7.950,8.190
diphone,i n,voisine,2-1.wav,8.050,8.380
diphone,n ɛ,voisine est,2-1.wav,8.190,8.540
diphone,ɛ s,est,2-1.wav,8.430,8.710
diphone,s t,est,2-1.wav,8.540,8.790
diphone,t i,est inimitable,2-1.wav,8.710,8.890
diphone,i ɲ,inimitable,2-1.wav,8.790,9.010
diphone,ɲ i,inimitable,2-1.wav,8.890,9.110
diphone,i m,inimitable,2-1.wav,9.010,9.200
diphone,m i,inimitable,2-1.wav,9.110,9.370
diphone,i t,inimitable,2-1.wav,9.200,9.440
diphone,t a,inimitable,2-1.wav,9.370,9.590
diphone,a b,inimitable,2-1.wav,9.440,9.720
diphone,b l,inimitable,2-1.wav,9.590,9.880
diphone,l l,inimitable le,2-1.wav,9.720,10.800
diphone,l ø,le,2-1.wav,10.710,10.900
diphone,ø ʁ,le renard,2-1.wav,10.800,11.080
diphone,ʁ ə,renard,2-1.wav,10.900,11.100
diphone,ə n,renard,2-1.wav,11.080,11.190
diphone,n a,renard,2-1.wav,11.100,11.340
diphone,a ʁ,renard,2-1.wav,11.190,11.420
diphone,ʁ s,renard se,2-1.wav,11.340,11.570
diphone,s ə,se,2-1.wav,11.420,11.590
diphone,ə ɑ,se hâte,2-1.wav,11.570,11.920
diphone,ɑ t,hâte,2-1.wav,11.770,12.060
diphone,t v,hâte vers,2-1.wav,11.920,12.200
diphone,v ɛ,vers,2-1.wav,12.120,12.270
diphone,ɛ ʁ,vers,2-1.wav,12.200,12.380
diphone,ʁ s,vers son,2-1.wav,12.270,12.500
diphone,s ɔ̃,son,2-1.wav,12.380,12.600
diphone,ɔ̃ ʒ,son gîte,2-1.wav,12.500,12.730
diphone,ʒ i,gîte,2-1.wav,12.600,12.830
diphone,i t,gîte,2-1.wav,12.730,13.140
diphone,t l,gîte le,2-1.wav,12.830,14.220
diphone,l ø,le,2-1.wav,14.110,14.300
diphone,ø b,le bouillon,2-1.wav,14.220,14.420
diphone,b u,bouillon,2-1.wav,14.300,14.520
diphone,u j,bouillon,2-1.wav,14.420,14.630
diphone,j ɔ̃,bouillon,2-1.wav,14.520,14.740
diphone,ɔ̃ f,bouillon fume,2-1.wav,14.630,14.970
diphone,f y,fume,2-1.wav,14.740,15.090
diphone,y m,fume,2-1.wav,14.970,15.270
diphone,m d,fume dans,2-1.wav,15.090,15.330
diphone,d ɑ̃,dans,2-1.wav,15.270,15.410
diphone,ɑ̃ l,dans les,2-1.wav,15.330,15.500
diphone,l e,les,2-1.wav,15.410,15.680
diphone,e a,les assiettes,2-1.wav,15.500,15.760
diphone,a s,assiettes,2-1.wav,15.680,15.950
diphone,s j,assiettes,2-1.wav,15.760,15.990
diphone,j ɛ,assiettes,2-1.wav,15.950,16.070
diphone,ɛ t,assiettes,2-1.wav,15.990,16.440
triphone,l œ ʁ,leur,2-1.wav,0.300,0.590
triphone,œ ʁ ʃ,leur chienne,2-1.wav,0.420,0.770
triphone,ʁ ʃ j,leur chienne,2-1.wav,0.500,0.820
triphone,ʃ j ɛ,chienne,2-1.wav,0.590,0.950
triphone,j ɛ n,chienne,2-1.wav,0.770,1.060
triphone,ɛ n a,chienne a,2-1.wav,0.820,1.220
triphone,n a t,chienne a toute,2-1.wav,0.950,1.850
triphone,a t u,a toute,2-1.wav,1.090,1.950
triphone,t u t,toute,2-1.wav,1.780,2.030
triphone,u t l,toute la,2-1.wav,1.850,2.180
triphone,t l a,toute la,2-1.wav,1.950,2.260
triphone,l a n,la nuit,2-1.wav,2.030,2.390
triphone,a n ɥ,la nuit,2-1.wav,2.180,2.420
triphone,n ɥ i,nuit,2-1.wav,2.260,2.640
triphone,ɥ i p,nuit pour,2-1.wav,2.390,3.420
triphone,i p u,nuit pour,2-1.wav,2.420,3.460
triphone,p u ʁ,pour,2-1.wav,3.360,3.540
triphone,u ʁ s,pour se,2-1.wav,3.420,3.650
triphone,ʁ s ə,pour se,2-1.wav,3.460,3.670
triphone,s ə p,se protéger,2-1.wav,3.540,3.820
triphone,ə p ʁ,se protéger,2-1.wav,3.650,3.890
triphone,p ʁ ɔ,protéger,2-1.wav,3.670,3.960
triphone,ʁ ɔ t,protéger,2-1.wav,3.820,4.050
triphone,ɔ t e,protéger,2-1.wav,3.890,4.170
triphone,t e ʒ,protéger,2-1.wav,3.960,4.260
triphone,e ʒ e,protéger,2-1.wav,4.050,4.590
triphone,ʒ e i,protéger il,2-1.wav,4.170,4.710
triphone,e i l,protéger il,2-1.wav,4.260,4.770
triphone,i l s,il s'est,2-1.wav,4.630,4.900
triphone,l s ɛ,il s'est,2-1.wav,4.710,4.990
triphone,s ɛ k,s'est couché,2-1.wav,4.770,5.100
triphone,ɛ k u,s'est couché,2-1.wav,4.900,5.180
triphone,k u ʃ,couché,2-1.wav,4.990,5.370
triphone,u ʃ e,couché,2-1.wav,5.100,5.520
triphone,ʃ e p,couché près,2-1.wav,5.180,5.660
triphone,e p ʁ,couché près,2-1.wav,5.370,5.750
triphone,p ʁ ɛ,près,2-1.wav,5.520,5.850
triphone,ʁ ɛ d,près de,2-1.wav,5.660,5.940
triphone,ɛ d ə,près de,2-1.wav,5.750,5.960
triphone,d ə m,de ma,2-1.wav,5.850,6.060
triphone,ə m a,de ma,2-1.wav,5.940,6.150
triphone,m a p,ma porte,2-1.wav,5.960,6.280
triphone,a p ɔ,ma porte,2-1.wav,6.060,6.390
triphone,p ɔ ʁ,porte,2-1.wav,6.150,6.570
triphone,ɔ ʁ t,porte,2-1.wav,6.280,6.800
triphone,ʁ t s,porte sa,2-1.wav,6.390,7.570
triphone,t s a,porte sa,2-1.wav,6.570,7.680
triphone,s a v,sa voisine,2-1.wav,7.400,7.800
triphone,a v w,sa voisine,2-1.wav,7.570,7.840
triphone,v w a,voisine,2-1.wav,7.680,7.950
triphone,w a z,voisine,2-1.wav,7.800,8.050
triphone,a z i,voisine,2-1.wav,7.840,8.190
triphone,z i n,voisine,2-1.wav,7.950,8.380
triphone,i n ɛ,voisine est,2-1.wav,8.050,8.540
triphone,n ɛ s,voisine est,2-1.wav,8.190,8.710
triphone,ɛ s t,est,2-1.wav,8.430,8.790
triphone,s t i,est inimitable,2-1.wav,8.540,8.890
triphone,t i ɲ,est inimitable,2-1.wav,8.710,9.010
triphone,i ɲ i,inimitable,2-1.wav,8.790,9.110
triphone,ɲ i m,inimitable,2-1.wav,8.890,9.200
triphone,i m i,inimitable,2-1.wav,9.010,9.370
triphone,m i t,inimitable,2-1.wav,9.110,9.440
triphone,i t a,inimitable,2-1.wav,9.200,9.590
triphone,t a b,inimitable,2-1.wav,9.370,9.720
triphone,a b l,inimitable,2-1.wav,9.440,9.880
triphone,b l l,inimitable le,2-1.wav,9.590,10.800
triphone,l l ø,inimitable le,2-1.wav,9.720,10.900
triphone,l ø ʁ,le renard,2-1.wav,10.710,11.080
triphone,ø ʁ ə,le renard,2-1.wav,10.800,11.100
triphone,ʁ ə n,renard,2-1.wav,10.900,11.190
triphone,ə n a,renard,2-1.wav,11.080,11.340
triphone,n a ʁ,renard,2-1.wav,11.100,11.420
triphone,a ʁ s,renard se,2-1.wav,11.190,11.570
triphone,ʁ s ə,renard se,2-1.wav,11.340,11.590
triphone,s ə ɑ,se hâte,2-1.wav,11.420,11.920
triphone,ə ɑ t,se hâte,2-1.wav,11.570,12.060
triphone,ɑ t v,hâte vers,2-1.wav,11.770,12.200
triphone,t v ɛ,hâte vers,2-1.wav,11.920,12.270
triphone,v ɛ ʁ,vers,2-1.wav,12.120,12.380
triphone,ɛ ʁ s,vers son,2-1.wav,12.200,12.500
triphone,ʁ s ɔ̃,vers son,2-1.wav,12.270,12.600
triphone,s ɔ̃ ʒ,son gîte,2-1.wav,12.380,12.730
triphone,ɔ̃ ʒ i,son gîte,2-1.wav,12.500,12.830
triphone,ʒ i t,gîte,2-1.wav,12.600,13.140
triphone,i t l,gîte le,2-1.wav,12.730,14.220
triphone,t l ø,gîte le,2-1.wav,12.830,14.300
triphone,l ø b,le bouillon,2-1.wav,14.110,14.420
triphone,ø b u,le bouillon,2-1.wav,14.220,14.520
triphone,b u j,bouillon,2-1.wav,14.300,14.630
triphone,u j ɔ̃,bouillon,2-1.wav,14.420,14.740
triphone,j ɔ̃ f,bouillon fume,2-1.wav,14.520,14.970
triphone,ɔ̃ f y,bouillon fume,2-1.wav,14.630,15.090
triphone,f y m,fume,2-1.wav,14.740,15.270
triphone,y m d,fume dans,2-1.wav,14.970,15.330
triphone,m d ɑ̃,fume dans,2-1.wav,15.090,15.410
triphone,d ɑ̃ l,dans les,2-1.wav,15.270,15.500
triphone,ɑ̃ l e,dans les,2-1.wav,15.330,15.680
triphone,l e a,les assiettes,2-1.wav,15.410,15.760
triphone,e a s,les assiettes,2-1.wav,15.500,15.950
triphone,a s j,assiettes,2-1.wav,15.680,15.990
triphone,s j ɛ,assiettes,2-1.wav,15.760,16.070
triphone,j ɛ t,assiettes,2-1.wav,15.950,16.440
diphone,l ø,le,2-2.wav,0.210,0.390
diphone,ø k,le caractère,2-2.wav,0.330,0.530
diphone,k a,caractère,2-2.wav,0.390,0.610
diphone,a ʁ,caractère,2-2.wav,0.530,0.680
diphone,ʁ a,caractère,2-2.wav,0.610,0.770
diphone,a k,caractère,2-2.wav,0.680,0.890
diphone,k t,caractère,2-2.wav,0.770,0.940
diphone,t ɛ,caractère,2-2.wav,0.890,1.050
diphone,ɛ ʁ,caractère,2-2.wav,0.940,1.130
diphone,ʁ d,caractère de,2-2.wav,1.050,1.190
diphone,d ə,de,2-2.wav,1.130,1.210
diphone,ə s,de cette,2-2.wav,1.190,1.340
diphone,s ɛ,cette,2-2.wav,1.210,1.440
diphone,ɛ t,cette,2-2.wav,1.340,1.550
diphone,t f,cette femme,2-2.wav,1.440,1.730
diphone,f a,femme,2-2.wav,1.550,1.860
diphone,a m,femme,2-2.wav,1.730,1.970
diphone,m ɛ,femme est,2-2.wav,1.860,2.170
diphone,ɛ m,est moins,2-2.wav,2.070,2.300
diphone,m w,moins,2-2.wav,2.170,2.400
diphone,w ɛ̃,moins,2-2.wav,2.300,2.480
diphone,ɛ̃ k,moins calme,2-2.wav,2.400,2.650
diphone,k a,calme,2-2.wav,2.480,2.790
diphone,a l,calme,2-2.wav,2.650,2.890
diphone,l m,calme,2-2.wav,2.790,3.140
diphone,m l,calme le,2-2.wav,2.890,4.100
diphone,l ø,le,2-2.wav,3.980,4.160
diphone,ø k,le camp,2-2.wav,4.100,4.300
diphone,k ɑ̃,camp,2-2.wav,4.160,4.420
diphone,ɑ̃ d,camp d'été,2-2.wav,4.300,4.490
diphone,d e,d'été,2-2.wav,4.420,4.600
diphone,e t,d'été,2-2.wav,4.490,4.720
diphone,t e,d'été,2-2.wav,4.600,4.940
diphone,e s,d'été s'est,2-2.wav,4.720,5.090
diphone,s ɛ,s'est,2-2.wav,4.940,5.160
diphone,ɛ p,s'est passé,2-2.wav,5.090,5.290
diphone,p a,passé,2-2.wav,5.160,5.370
diphone,a s,passé,2-2.wav,5.290,5.520
diphone,s e,passé,2-2.wav,5.370,5.630
diphone,e o,passé au,2-2.wav,5.520,5.770
diphone,o b,au bord,2-2.wav,5.630,5.880
diphone,b ɔ,bord,2-2.wav,5.770,5.960
diphone,ɔ ʁ,bord,2-2.wav,5.880,6.050
diphone,ʁ d,bord du,2-2.wav,5.960,6.100
diphone,d y,du,2-2.wav,6.050,6.170
diphone,y f,du fleuve,2-2.wav,6.100,6.360
diphone,f l,fleuve,2-2.wav,6.170,6.400
diphone,l œ,fleuve,2-2.wav,6.360,6.560
diphone,œ v,fleuve,2-2.wav,6.400,6.720
diphone,v ɛ̃,fleuve un,2-2.wav,6.560,7.900
diphone,ɛ̃ t,un train,2-2.wav,7.740,8.020
diphone,t ʁ,train,2-2.wav,7.900,8.140
diphone,ʁ ɛ̃,train,2-2.wav,8.020,8.330
diphone,ɛ̃ ɑ̃,train entre,2-2.wav,8.140,8.510
diphone,ɑ̃ t,entre,2-2.wav,8.380,8.580
diphone,t ʁ,entre,2-2.wav,8.510,8.690
diphone,ʁ ə,entre,2-2.wav,8.580,8.710
diphone,ə d,entre déjà,2-2.wav,8.690,8.840
diphone,d e,déjà,2-2.wav,8.710,8.950
diphone,e ʒ,déjà,2-2.wav,8.840,9.070
diphone,ʒ a,déjà,2-2.wav,8.950,9.240
diphone,a ɑ̃,déjà en,2-2.wav,9.070,9.360
diphone,ɑ̃ ɡ,en gare,2-2.wav,9.240,9.470
diphone,ɡ a,gare,2-2.wav,9.360,9.750
diphone,a ʁ,gare,2-2.wav,9.470,9.940
diphone,ʁ s,gare souvent,2-2.wav,9.750,10.890
diphone,s u,souvent,2-2.wav,10.700,10.940
diphone,u v,souvent,2-2.wav,10.890,11.060
diphone,v ɑ̃,souvent,2-2.wav,10.940,11.380
diphone,ɑ̃ ʒ,souvent je,2-2.wav,11.060,11.600
diphone,ʒ ə,je,2-2.wav,11.430,11.620
diphone,ə m,je m'accoude,2-2.wav,11.600,11.740
diphone,m o,m'accoude au,2-2.wav,11.620,12.370
diphone,o m,au muret,2-2.wav,12.280,12.490
diphone,m y,muret,2-2.wav,12.370,12.570
diphone,y ʁ,muret,2-2.wav,12.490,12.690
diphone,ʁ ɛ,muret,2-2.wav,12.570,12.830
diphone,ɛ d,muret de,2-2.wav,12.690,12.920
diphone,d ə,de,2-2.wav,12.830,12.940
diphone,ə s,de ce,2-2.wav,12.920,13.070
diphone,s ə,ce,2-2.wav,12.940,13.090
diphone,ə p,ce pont,2-2.wav,13.070,13.280
diphone,p ɔ̃,pont,2-2.wav,13.090,13.490
diphone,ɔ̃ a,pont à,2-2.wav,13.280,14.740
diphone,a l,à l'ouest,2-2.wav,14.600,14.820
diphone,l w,l'ouest,2-2.wav,14.740,14.920
diphone,w ɛ,l'ouest,2-2.wav,14.820,15.020
diphone,ɛ s,l'ouest,2-2.wav,14.920,15.180
diphone,s t,l'ouest,2-2.wav,15.020,15.310
diphone,t n,l'ouest nos,2-2.wav,15.180,15.770
diphone,n o,nos,2-2.wav,15.640,15.830
diphone,o p,nos pommiers,2-2.wav,15.770,15.960
diphone,p ɔ,pommiers,2-2.wav,15.830,16.050
diphone,ɔ mʲ,pommiers,2-2.wav,15.960,16.160
diphone,mʲ e,pommiers,2-2.wav,16.050,16.340
diphone,e d,pommiers donnent,2-2.wav,16.160,16.460
diphone,d ɔ,donnent,2-2.wav,16.340,16.550
diphone,ɔ n,donnent,2-2.wav,16.460,16.690
diphone,n p,donnent peu,2-2.wav,16.550,16.850
diphone,p ø,peu,2-2.wav,16.690,17.020
triphone,l ø k,le caractère,2-2.wav,0.210,0.530
triphone,ø k a,le caractère,2-2.wav,0.330,0.610
triphone,k a ʁ,caractère,2-2.wav,0.390,0.680
triphone,a ʁ a,caractère,2-2.wav,0.530,0.770
triphone,ʁ a k,caractère,2-2.wav,0.610,0.890
triphone,a k t,caractère,2-2.wav,0.680,0.940
triphone,k t ɛ,caractère,2-2.wav,0.770,1.050
triphone,t ɛ ʁ,caractère,2-2.wav,0.890,1.130
triphone,ɛ ʁ d,caractère de,2-2.wav,0.940,1.190
triphone,ʁ d ə,caractère de,2-2.wav,1.050,1.210
triphone,d ə s,de cette,2-2.wav,1.130,1.340
triphone,ə s ɛ,de cette,2-2.wav,1.190,1.440
triphone,s ɛ t,cette,2-2.wav,1.210,1.550
triphone,ɛ t f,cette femme,2-2.wav,1.340,1.730
triphone,t f a,cette femme,2-2.wav,1.440,1.860
triphone,f a m,femme,2-2.wav,1.550,1.970
triphone,a m ɛ,femme est,2-2.wav,1.730,2.170
triphone,m ɛ m,femme est moins,2-2.wav,1.860,2.300
triphone,ɛ m w,est moins,2-2.wav,2.070,2.400
triphone,m w ɛ̃,moins,2-2.wav,2.170,2.480
triphone,w ɛ̃ k,moins calme,2-2.wav,2.300,2.650
triphone,ɛ̃ k a,moins calme,2-2.wav,2.400,2.790
triphone,k a l,calme,2-2.wav,2.480,2.890
triphone,a l m,calme,2-2.wav,2.650,3.140
triphone,l m l,calme le,2-2.wav,2.790,4.100
triphone,m l ø,calme le,2-2.wav,2.890,4.160
triphone,l ø k,le camp,2-2.wav,3.980,4.300
triphone,ø k ɑ̃,le camp,2-2.wav,4.100,4.420
triphone,k ɑ̃ d,camp d'été,2-2.wav,4.160,4.490
triphone,ɑ̃ d e,camp d'été,2-2.wav,4.300,4.600
triphone,d e t,d'été,2-2.wav,4.420,4.720
triphone,e t e,d'été,2-2.wav,4.490,4.940
triphone,t e s,d'été s'est,2-2.wav,4.600,5.090
triphone,e s ɛ,d'été s'est,2-2.wav,4.720,5.160
triphone,s ɛ p,s'est passé,2-2.wav,4.940,5.290
triphone,ɛ p a,s'est passé,2-2.wav,5.090,5.370
triphone,p a s,passé,2-2.wav,5.160,5.520
triphone,a s e,passé,2-2.wav,5.290,5.630
triphone,s e o,passé au,2-2.wav,5.370,5.770
triphone,e o b,passé au bord,2-2.wav,5.520,5.880
triphone,o b ɔ,au bord,2-2.wav,5.630,5.960
triphone,b ɔ ʁ,bord,2-2.wav,5.770,6.050
triphone,ɔ ʁ d,bord du,2-2.wav,5.880,6.100
triphone,ʁ d y,bord du,2-2.wav,5.960,6.170
triphone,d y f,du fleuve,2-2.wav,6.050,6.360
triphone,y f l,du fleuve,2-2.wav,6.100,6.400
triphone,f l œ,fleuve,2-2.wav,6.170,6.560
triphone,l œ v,fleuve,2-2.wav,6.360,6.720
triphone,œ v ɛ̃,fleuve un,2-2.wav,6.400,7.900
triphone,v ɛ̃ t,fleuve un train,2-2.wav,6.560,8.020
triphone,ɛ̃ t ʁ,un train,2-2.wav,7.740,8.140
triphone,t ʁ ɛ̃,train,2-2.wav,7.900,8.330
triphone,ʁ ɛ̃ ɑ̃,train entre,2-2.wav,8.020,8.510
triphone,ɛ̃ ɑ̃ t,train entre,2-2.wav,8.140,8.580
triphone,ɑ̃ t ʁ,entre,2-2.wav,8.380,8.690
triphone,t ʁ ə,entre,2-2.wav,8.510,8.710
triphone,ʁ ə d,entre déjà,2-2.wav,8.580,8.840
triphone,ə d e,entre déjà,2-2.wav,8.690,8.950
triphone,d e ʒ,déjà,2-2.wav,8.710,9.070
triphone,e ʒ a,déjà,2-2.wav,8.840,9.240
triphone,ʒ a ɑ̃,déjà en,2-2.wav,8.950,9.360
triphone,a ɑ̃ ɡ,déjà en gare,2-2.wav,9.070,9.470
triphone,ɑ̃ ɡ a,en gare,2-2.wav,9.240,9.750
triphone,ɡ a ʁ,gare,2-2.wav,9.360,9.940
triphone,a ʁ s,gare souvent,2-2.wav,9.470,10.890
triphone,ʁ s u,gare souvent,2-2.wav,9.750,10.940
triphone,s u v,souvent,2-2.wav,10.700,11.060
triphone,u v ɑ̃,souvent,2-2.wav,10.890,11.380
triphone,v ɑ̃ ʒ,souvent je,2-2.wav,10.940,11.600
triphone,ɑ̃ ʒ ə,souvent je,2-2.wav,11.060,11.620
triphone,ʒ ə m,je m'accoude,2-2.wav,11.430,11.740
triphone,ə m o,je m'accoude au,2-2.wav,11.600,12.370
triphone,m o m,m'accoude au muret,2-2.wav,11.620,12.490
triphone,o m y,au muret,2-2.wav,12.280,12.570
triphone,m y ʁ,muret,2-2.wav,12.370,12.690
triphone,y ʁ ɛ,muret,2-2.wav,12.490,12.830
triphone,ʁ ɛ d,muret de,2-2.wav,12.570,12.920
triphone,ɛ d ə,muret de,2-2.wav,12.690,12.940
triphone,d ə s,de ce,2-2.wav,12.830,13.070
triphone,ə s ə,de ce,2-2.wav,12.920,13.090
triphone,s ə p,ce pont,2-2.wav,12.940,13.280
triphone,ə p ɔ̃,ce pont,2-2.wav,13.070,13.490
triphone,p ɔ̃ a,pont à,2-2.wav,13.090,14.740
triphone,ɔ̃ a l,pont à l'ouest,2-2.wav,13.280,14.820
triphone,a l w,à l'ouest,2-2.wav,14.600,14.920
triphone,l w ɛ,l'ouest,2-2.wav,14.740,15.020
triphone,w ɛ s,l'ouest,2-2.wav,14.820,15.180
triphone,ɛ s t,l'ouest,2-2.wav,14.920,15.310
triphone,s t n,l'ouest nos,2-2.wav,15.020,15.770
triphone,t n o,l'ouest nos,2-2.wav,15.180,15.830
triphone,n o p,nos pommiers,2-2.wav,15.640,15.960
triphone,o p ɔ,nos pommiers,2-2.wav,15.770,16.050
triphone,p ɔ mʲ,pommiers,2-2.wav,15.830,16.160
triphone,ɔ mʲ e,pommiers,2-2.wav,15.960,16.340
triphone,mʲ e d,pommiers donnent,2-2.wav,16.050,16.460
triphone,e d ɔ,pommiers donnent,2-2.wav,16.160,16.550
triphone,d ɔ n,donnent,2-2.wav,16.340,16.690
triphone,ɔ n p,donnent peu,2-2.wav,16.460,16.850
triphone,n p ø,donnent peu,2-2.wav,16.550,17.020
diphone,l ɑ̃,lentement,3-1.wav,0.090,0.260
diphone,ɑ̃ t,lentement,3-1.wav,0.160,0.370
diphone,t m,lentement,3-1.wav,0.260,0.570
diphone,m ɑ̃,lentement,3-1.wav,0.370,0.750
diphone,ɑ̃ d,lentement des,3-1.wav,0.570,0.860
diphone,d e,des,3-1.wav,0.750,0.950
diphone,e k,des canes,3-1.wav,0.860,1.110
diphone,k a,canes,3-1.wav,0.950,1.250
diphone,a n,canes,3-1.wav,1.110,1.410
diphone,n s,canes se,3-1.wav,1.250,1.530
diphone,s ə,se,3-1.wav,1.410,1.550
diphone,ə d,se dirigent,3-1.wav,1.530,1.670
diphone,d i,dirigent,3-1.wav,1.550,1.750
diphone,i ʁ,dirigent,3-1.wav,1.670,1.830
diphone,ʁ i,dirigent,3-1.wav,1.750,2.080
diphone,i ʒ,dirigent,3-1.wav,1.830,2.130
diphone,ʒ ɑ̃,dirigent,3-1.wav,2.080,2.160
diphone,ɑ̃ v,dirigent vers,3-1.wav,2.130,2.200
diphone,v ɛ,vers,3-1.wav,2.160,2.260
diphone,ɛ ʁ,vers,3-1.wav,2.200,2.330
diphone,ʁ l,vers la,3-1.wav,2.260,2.380
diphone,l a,la,3-1.wav,2.330,2.460
diphone,a m,la mare,3-1.wav,2.380,2.570
diphone,m ɑ,mare,3-1.wav,2.460,2.780
diphone,ɑ ʁ,mare,3-1.wav,2.570,3.010
diphone,ʁ y,mare une,3-1.wav,2.780,4.340
diphone,y n,une,3-1.wav,4.240,4.500
diphone,n ɡ,une goélette,3-1.wav,4.340,4.630
diphone,ɡ ɔ,goélette,3-1.wav,4.500,4.760
diphone,ɔ e,goélette,3-1.wav,4.630,4.850
diphone,e l,goélette,3-1.wav,4.760,4.930
diphone,l ɛ,goélette,3-1.wav,4.850,5.050
diphone,ɛ t,goélette,3-1.wav,4.930,5.250
diphone,t d,goélette déploie,3-1.wav,5.050,5.300
diphone,d e,déploie,3-1.wav,5.250,5.390
diphone,e p,déploie,3-1.wav,5.300,5.530
diphone,p l,déploie,3-1.wav,5.390,5.580
diphone,l w,déploie,3-1.wav,5.530,5.660
diphone,w a,déploie,3-1.wav,5.580,5.750
diphone,a s,déploie ses,3-1.wav,5.660,5.900
diphone,s e,ses,3-1.wav,5.750,5.970
diphone,e v,ses voiles,3-1.wav,5.900,6.140
diphone,v w,voiles,3-1.wav,5.970,6.230
diphone,w a,voiles,3-1.wav,6.140,6.330
diphone,a l,voiles,3-1.wav,6.230,6.550
diphone,l l,voiles le,3-1.wav,6.330,7.640
diphone,l ø,le,3-1.wav,7.530,7.700
diphone,ø f,le facteur,3-1.wav,7.640,7.850
diphone,f a,facteur,3-1.wav,7.700,7.920
diphone,a k,facteur,3-1.wav,7.850,8.050
diphone,k t,facteur,3-1.wav,7.920,8.110
diphone,t œ,facteur,3-1.wav,8.050,8.240
diphone,œ ʁ,facteur,3-1.wav,8.110,8.350
diphone,ʁ v,facteur va,3-1.wav,8.240,8.410
diphone,v a,va,3-1.wav,8.350,8.490
diphone,a p,va porter,3-1.wav,8.410,8.590
diphone,p ɔ,porter,3-1.wav,8.490,8.630
diphone,ɔ ʁ,porter,3-1.wav,8.590,8.810
diphone,ʁ t,porter,3-1.wav,8.630,8.870
diphone,t e,porter,3-1.wav,8.810,8.980
diphone,e l,porter le,3-1.wav,8.870,9.040
diphone,l ø,le,3-1.wav,8.980,9.100
diphone,ø k,le courrier,3-1.wav,9.040,9.250
diphone,k u,courrier,3-1.wav,9.100,9.320
diphone,u ʁ,courrier,3-1.wav,9.250,9.430
diphone,ʁ j,courrier,3-1.wav,9.320,9.570
diphone,j e,courrier,3-1.wav,9.430,9.760
diphone,e b,courrier bien,3-1.wav,9.570,10.840
diphone,b j,bien,3-1.wav,10.790,10.920
diphone,j ɛ̃,bien,3-1.wav,10.840,10.990
diphone,ɛ̃ s,bien sûr,3-1.wav,10.920,11.140
diphone,s y,sûr,3-1.wav,10.990,11.280
diphone,y ʁ,sûr,3-1.wav,11.140,11.450
diphone,ʁ ʒ,sûr je,3-1.wav,11.280,11.730
diphone,ʒ ə,je,3-1.wav,11.610,11.750
diphone,ə k,je connais,3-1.wav,11.730,11.890
diphone,k ɔ,connais,3-1.wav,11.750,11.960
diphone,ɔ n,connais,3-1.wav,11.890,12.040
diphone,n ɛ,connais,3-1.wav,11.960,12.100
diphone,ɛ s,connais son,3-1.wav,12.040,12.250
diphone,s ɔ̃,son,3-1.wav,12.100,12.350
diphone,ɔ̃ n,son nom,3-1.wav,12.250,12.450
diphone,n ɔ̃,nom,3-1.wav,12.350,12.630
diphone,ɔ̃ m,nom maman,3-1.wav,12.450,14.060
diphone,m a,maman,3-1.wav,13.950,14.150
diphone,a m,maman,3-1.wav,14.060,14.260
diphone,m ɑ̃,maman,3-1.wav,14.150,14.420
diphone,ɑ̃ p,maman prend,3-1.wav,14.260,14.540
diphone,p ʁ,prend,3-1.wav,14.420,14.620
diphone,ʁ ɑ̃,prend,3-1.wav,14.540,14.730
diphone,ɑ̃ ɛ̃,prend un,3-1.wav,14.620,14.870
diphone,ɛ̃ v,un verre,3-1.wav,14.730,14.980
diphone,v ɛ,verre,3-1.wav,14.870,15.130
diphone,ɛ ʁ,verre,3-1.wav,14.980,15.300
